"State","Season","Week ending date","Age Category","Sex","Race","Rate","Cumulative Rate","Type"
"Utah","2022-23","2022-12-17","All","All","White, non-Hispanic","4.8","48.1","Crude Rate"
"Utah","2022-23","2022-12-10","All","All","White, non-Hispanic","5.8","43.3","Crude Rate"
"Utah","2022-23","2022-12-03","All","All","White, non-Hispanic","8.9","37.6","Crude Rate"
"Utah","2022-23","2022-11-26","All","All","White, non-Hispanic","7.8","28.6","Crude Rate"
"Utah","2022-23","2022-11-19","All","All","White, non-Hispanic","5.8","20.8","Crude Rate"
"Utah","2022-23","2022-11-12","All","All","White, non-Hispanic","7.1","15.1","Crude Rate"
"Utah","2022-23","2022-11-05","All","All","White, non-Hispanic","3.4","8.0","Crude Rate"
"Utah","2022-23","2022-10-29","All","All","White, non-Hispanic","2.1","4.5","Crude Rate"
"Utah","2022-23","2022-10-22","All","All","White, non-Hispanic","1.1","2.4","Crude Rate"
"Utah","2022-23","2022-10-15","All","All","White, non-Hispanic","0.6","1.3","Crude Rate"
"Utah","2022-23","2022-10-08","All","All","White, non-Hispanic","0.7","0.7","Crude Rate"
"Utah","2022-23","2023-09-30","All","Female","All","0.2","75.6","Crude Rate"
"Utah","2022-23","2023-09-23","All","Female","All","0.0","75.4","Crude Rate"
"Utah","2022-23","2023-09-16","All","Female","All","0.2","75.4","Crude Rate"
"Utah","2022-23","2023-09-09","All","Female","All","0.0","75.2","Crude Rate"
"Utah","2022-23","2023-09-02","All","Female","All","0.2","75.2","Crude Rate"
"Utah","2022-23","2023-08-26","All","Female","All","0.0","75.0","Crude Rate"
"Utah","2022-23","2023-08-19","All","Female","All","0.2","75.0","Crude Rate"
"Utah","2022-23","2023-08-12","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-08-05","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-07-29","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-07-22","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-07-15","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-07-08","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-07-01","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-06-24","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-06-17","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-06-10","All","Female","All","0.0","74.9","Crude Rate"
"Utah","2022-23","2023-06-03","All","Female","All","0.2","74.9","Crude Rate"
"Utah","2022-23","2023-05-27","All","Female","All","0.0","74.7","Crude Rate"
"Utah","2022-23","2023-05-20","All","Female","All","0.0","74.7","Crude Rate"
"Utah","2022-23","2023-05-13","All","Female","All","0.2","74.7","Crude Rate"
"Utah","2022-23","2023-05-06","All","Female","All","0.0","74.5","Crude Rate"
"Utah","2022-23","2023-04-29","All","Female","All","0.0","74.5","Crude Rate"
"Utah","2022-23","2023-04-22","All","Female","All","0.0","74.5","Crude Rate"
"Utah","2022-23","2023-04-15","All","Female","All","0.0","74.5","Crude Rate"
"Utah","2022-23","2023-04-08","All","Female","All","0.0","74.5","Crude Rate"
"Utah","2022-23","2023-04-01","All","Female","All","0.0","74.5","Crude Rate"
"Utah","2022-23","2023-03-25","All","Female","All","0.3","74.5","Crude Rate"
"Utah","2022-23","2023-03-18","All","Female","All","0.3","74.2","Crude Rate"
"Utah","2022-23","2023-03-11","All","Female","All","0.3","73.8","Crude Rate"
"Utah","2022-23","2023-03-04","All","Female","All","0.2","73.5","Crude Rate"
"Utah","2022-23","2023-02-25","All","Female","All","0.3","73.3","Crude Rate"
"Utah","2022-23","2023-02-18","All","Female","All","0.5","73.0","Crude Rate"
"Utah","2022-23","2023-02-11","All","Female","All","0.9","72.5","Crude Rate"
"Utah","2022-23","2023-02-04","All","Female","All","0.5","71.6","Crude Rate"
"Utah","2022-23","2023-01-28","All","Female","All","1.2","71.1","Crude Rate"
"Utah","2022-23","2023-01-21","All","Female","All","0.9","69.9","Crude Rate"
"Utah","2022-23","2023-01-14","All","Female","All","2.2","69.1","Crude Rate"
"Utah","2022-23","2023-01-07","All","Female","All","2.6","66.8","Crude Rate"
"Utah","2022-23","2022-12-31","All","Female","All","4.4","64.3","Crude Rate"
"Utah","2022-23","2022-12-24","All","Female","All","3.8","59.8","Crude Rate"
"Utah","2022-23","2022-12-17","All","Female","All","5.1","56.1","Crude Rate"
"Utah","2022-23","2022-12-10","All","Female","All","8.2","50.9","Crude Rate"
"Utah","2022-23","2022-12-03","All","Female","All","8.5","42.7","Crude Rate"
"Utah","2022-23","2022-11-26","All","Female","All","8.9","34.2","Crude Rate"
"Utah","2022-23","2022-11-19","All","Female","All","6.3","25.3","Crude Rate"
"Utah","2022-23","2022-11-12","All","Female","All","5.8","19.0","Crude Rate"
"Utah","2022-23","2022-11-05","All","Female","All","5.8","13.2","Crude Rate"
"Utah","2022-23","2022-10-29","All","Female","All","3.6","7.4","Crude Rate"
"Utah","2022-23","2022-10-22","All","Female","All","1.7","3.8","Crude Rate"
"Utah","2022-23","2022-10-15","All","Female","All","1.0","2.1","Crude Rate"
"Utah","2022-23","2022-10-08","All","Female","All","1.0","1.0","Crude Rate"
"Utah","2022-23","2023-09-30","All","Male","All","0.0","81.7","Crude Rate"
"Utah","2022-23","2023-09-23","All","Male","All","0.0","81.7","Crude Rate"
"Utah","2022-23","2023-09-16","All","Male","All","0.0","81.7","Crude Rate"
"Utah","2022-23","2023-09-09","All","Male","All","0.2","81.7","Crude Rate"
"Utah","2022-23","2023-09-02","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-08-26","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-08-19","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-08-12","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-08-05","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-07-29","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-07-22","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-07-15","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-07-08","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-07-01","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-06-24","All","Male","All","0.0","81.5","Crude Rate"
"Utah","2022-23","2023-06-17","All","Male","All","0.2","81.5","Crude Rate"
"Utah","2022-23","2023-06-10","All","Male","All","0.0","81.3","Crude Rate"
"Utah","2022-23","2023-06-03","All","Male","All","0.0","81.3","Crude Rate"
"Utah","2022-23","2023-05-27","All","Male","All","0.2","81.3","Crude Rate"
"Utah","2022-23","2023-05-20","All","Male","All","0.0","81.2","Crude Rate"
"Utah","2022-23","2023-05-13","All","Male","All","0.0","81.2","Crude Rate"
"Utah","2022-23","2023-05-06","All","Male","All","0.0","81.2","Crude Rate"
"Utah","2022-23","2023-04-29","All","Male","All","0.0","81.2","Crude Rate"
"Utah","2022-23","2023-04-22","All","Male","All","0.5","81.2","Crude Rate"
"Utah","2022-23","2023-04-15","All","Male","All","0.0","80.7","Crude Rate"
"Utah","2022-23","2023-04-08","All","Male","All","0.0","80.7","Crude Rate"
"Utah","2022-23","2023-04-01","All","Male","All","0.3","80.7","Crude Rate"
"Utah","2022-23","2023-03-25","All","Male","All","0.2","80.3","Crude Rate"
"Utah","2022-23","2023-03-18","All","Male","All","0.3","80.2","Crude Rate"
"Utah","2022-23","2023-03-11","All","Male","All","0.0","79.8","Crude Rate"
"Utah","2022-23","2023-03-04","All","Male","All","0.2","79.8","Crude Rate"
"Utah","2022-23","2023-02-25","All","Male","All","0.7","79.7","Crude Rate"
"Utah","2022-23","2023-02-18","All","Male","All","2.0","79.0","Crude Rate"
"Utah","2022-23","2023-02-11","All","Male","All","1.0","77.0","Crude Rate"
"Utah","2022-23","2023-02-04","All","Male","All","0.3","76.0","Crude Rate"
"Utah","2022-23","2023-01-28","All","Male","All","1.2","75.7","Crude Rate"
"Utah","2022-23","2023-01-21","All","Male","All","1.5","74.5","Crude Rate"
"Utah","2022-23","2023-01-14","All","Male","All","2.2","73.0","Crude Rate"
"Utah","2022-23","2023-01-07","All","Male","All","2.2","70.8","Crude Rate"
"Utah","2022-23","2022-12-31","All","Male","All","4.8","68.7","Crude Rate"
"Utah","2022-23","2022-12-24","All","Male","All","3.7","63.9","Crude Rate"
"Utah","2022-23","2022-12-17","All","Male","All","5.8","60.2","Crude Rate"
"Utah","2022-23","2022-12-10","All","Male","All","7.0","54.4","Crude Rate"
"Utah","2022-23","2022-12-03","All","Male","All","10.6","47.4","Crude Rate"
"Utah","2022-23","2022-11-26","All","Male","All","10.5","36.8","Crude Rate"
"Utah","2022-23","2022-11-19","All","Male","All","7.5","26.3","Crude Rate"
"Utah","2022-23","2022-11-12","All","Male","All","8.1","18.8","Crude Rate"
"Utah","2022-23","2022-11-05","All","Male","All","4.7","10.6","Crude Rate"
"Utah","2022-23","2022-10-29","All","Male","All","2.8","6.0","Crude Rate"
"Utah","2022-23","2022-10-22","All","Male","All","1.7","3.2","Crude Rate"
"Utah","2022-23","2022-10-15","All","Male","All","1.0","1.5","Crude Rate"
"Utah","2022-23","2022-10-08","All","Male","All","0.5","0.5","Crude Rate"
"Utah","2022-23","2023-09-30","≥18 years (Adults)","All","All","0.1","16.9","Crude Rate"
"Utah","2022-23","2023-09-23","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-09-16","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-09-09","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-09-02","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-08-26","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-08-19","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-08-12","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-08-05","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-07-29","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-07-22","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-07-15","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-07-08","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-07-01","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-06-24","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-06-17","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-06-10","≥18 years (Adults)","All","All","0.0","16.8","Crude Rate"
"Utah","2022-23","2023-06-03","≥18 years (Adults)","All","All","0.1","16.8","Crude Rate"
"Utah","2022-23","2023-05-27","≥18 years (Adults)","All","All","0.0","16.6","Crude Rate"
"Utah","2022-23","2023-05-20","≥18 years (Adults)","All","All","0.0","16.6","Crude Rate"
"Utah","2022-23","2023-05-13","≥18 years (Adults)","All","All","0.0","16.6","Crude Rate"
"Utah","2022-23","2023-05-06","≥18 years (Adults)","All","All","0.0","16.6","Crude Rate"
"Utah","2022-23","2023-04-29","≥18 years (Adults)","All","All","0.0","16.6","Crude Rate"
"Utah","2022-23","2023-04-22","≥18 years (Adults)","All","All","0.0","16.6","Crude Rate"
"Utah","2022-23","2023-04-15","≥18 years (Adults)","All","All","0.0","16.6","Crude Rate"
"Utah","2022-23","2023-04-08","≥18 years (Adults)","All","All","0.0","16.6","Crude Rate"
"Utah","2022-23","2023-04-01","≥18 years (Adults)","All","All","0.2","16.6","Crude Rate"
"Utah","2022-23","2023-03-25","≥18 years (Adults)","All","All","0.0","16.4","Crude Rate"
"Utah","2022-23","2023-03-18","≥18 years (Adults)","All","All","0.3","16.4","Crude Rate"
"Utah","2022-23","2023-03-11","≥18 years (Adults)","All","All","0.1","16.1","Crude Rate"
"Utah","2022-23","2023-03-04","≥18 years (Adults)","All","All","0.0","16.0","Crude Rate"
"Utah","2022-23","2023-02-25","≥18 years (Adults)","All","All","0.1","16.0","Crude Rate"
"Utah","2022-23","2023-02-18","≥18 years (Adults)","All","All","0.4","15.9","Crude Rate"
"Utah","2022-23","2023-02-11","≥18 years (Adults)","All","All","0.3","15.4","Crude Rate"
"Utah","2022-23","2023-02-04","≥18 years (Adults)","All","All","0.1","15.1","Crude Rate"
"Utah","2022-23","2023-01-28","≥18 years (Adults)","All","All","0.9","15.0","Crude Rate"
"Utah","2022-23","2023-01-21","≥18 years (Adults)","All","All","0.3","14.1","Crude Rate"
"Utah","2022-23","2023-01-14","≥18 years (Adults)","All","All","0.4","13.7","Crude Rate"
"Utah","2022-23","2023-01-07","≥18 years (Adults)","All","All","1.0","13.3","Crude Rate"
"Utah","2022-23","2022-12-31","≥18 years (Adults)","All","All","1.2","12.3","Crude Rate"
"Utah","2022-23","2022-12-24","≥18 years (Adults)","All","All","1.9","11.0","Crude Rate"
"Utah","2022-23","2022-12-17","≥18 years (Adults)","All","All","2.0","9.1","Crude Rate"
"Utah","2022-23","2022-12-10","≥18 years (Adults)","All","All","1.8","7.1","Crude Rate"
"Utah","2022-23","2022-12-03","≥18 years (Adults)","All","All","2.2","5.3","Crude Rate"
"Utah","2022-23","2022-11-26","≥18 years (Adults)","All","All","1.1","3.0","Crude Rate"
"Utah","2022-23","2022-11-19","≥18 years (Adults)","All","All","0.6","1.9","Crude Rate"
"Utah","2022-23","2022-11-12","≥18 years (Adults)","All","All","0.1","1.3","Crude Rate"
"Utah","2022-23","2022-11-05","≥18 years (Adults)","All","All","0.4","1.2","Crude Rate"
"Utah","2022-23","2022-10-29","≥18 years (Adults)","All","All","0.6","0.8","Crude Rate"
"Utah","2022-23","2022-10-22","≥18 years (Adults)","All","All","0.2","0.2","Crude Rate"
"Utah","2022-23","2022-10-15","≥18 years (Adults)","All","All","0.0","0.0","Crude Rate"
"Utah","2022-23","2022-10-08","≥18 years (Adults)","All","All","0.0","0.0","Crude Rate"
"Utah","2022-23","2023-09-30","0-17 years (Children)","All","All","0.0","263.7","Crude Rate"
"Utah","2022-23","2023-09-23","0-17 years (Children)","All","All","0.0","263.7","Crude Rate"
"Utah","2022-23","2023-09-16","0-17 years (Children)","All","All","0.3","263.7","Crude Rate"
"Utah","2022-23","2023-09-09","0-17 years (Children)","All","All","0.3","263.4","Crude Rate"
"Utah","2022-23","2023-09-02","0-17 years (Children)","All","All","0.3","263.1","Crude Rate"
"Utah","2022-23","2023-08-26","0-17 years (Children)","All","All","0.0","262.7","Crude Rate"
"Utah","2022-23","2023-08-19","0-17 years (Children)","All","All","0.3","262.7","Crude Rate"
"Utah","2022-23","2023-08-12","0-17 years (Children)","All","All","0.0","262.4","Crude Rate"
"Utah","2022-23","2023-08-05","0-17 years (Children)","All","All","0.0","262.4","Crude Rate"
"Utah","2022-23","2023-07-29","0-17 years (Children)","All","All","0.0","262.4","Crude Rate"
"Utah","2022-23","2023-07-22","0-17 years (Children)","All","All","0.0","262.4","Crude Rate"
"Utah","2022-23","2023-07-15","0-17 years (Children)","All","All","0.0","262.4","Crude Rate"
"Utah","2022-23","2023-07-08","0-17 years (Children)","All","All","0.0","262.4","Crude Rate"
"Utah","2022-23","2023-07-01","0-17 years (Children)","All","All","0.0","262.4","Crude Rate"
"Utah","2022-23","2023-06-24","0-17 years (Children)","All","All","0.0","262.4","Crude Rate"
"Utah","2022-23","2023-06-17","0-17 years (Children)","All","All","0.3","262.4","Crude Rate"
"Utah","2022-23","2023-06-10","0-17 years (Children)","All","All","0.0","262.1","Crude Rate"
"Utah","2022-23","2023-06-03","0-17 years (Children)","All","All","0.0","262.1","Crude Rate"
"Utah","2022-23","2023-05-27","0-17 years (Children)","All","All","0.3","262.1","Crude Rate"
"Utah","2022-23","2023-05-20","0-17 years (Children)","All","All","0.0","261.7","Crude Rate"
"Utah","2022-23","2023-05-13","0-17 years (Children)","All","All","0.3","261.7","Crude Rate"
"Utah","2022-23","2023-05-06","0-17 years (Children)","All","All","0.0","261.4","Crude Rate"
"Utah","2022-23","2023-04-29","0-17 years (Children)","All","All","0.0","261.4","Crude Rate"
"Utah","2022-23","2023-04-22","0-17 years (Children)","All","All","1.0","261.4","Crude Rate"
"Utah","2022-23","2023-04-15","0-17 years (Children)","All","All","0.0","260.4","Crude Rate"
"Utah","2022-23","2023-04-08","0-17 years (Children)","All","All","0.0","260.4","Crude Rate"
"Utah","2022-23","2023-04-01","0-17 years (Children)","All","All","0.0","260.4","Crude Rate"
"Utah","2022-23","2023-03-25","0-17 years (Children)","All","All","1.0","260.4","Crude Rate"
"Utah","2022-23","2023-03-18","0-17 years (Children)","All","All","0.3","259.4","Crude Rate"
"Utah","2022-23","2023-03-11","0-17 years (Children)","All","All","0.3","259.0","Crude Rate"
"Utah","2022-23","2023-03-04","0-17 years (Children)","All","All","0.7","258.7","Crude Rate"
"Utah","2022-23","2023-02-25","0-17 years (Children)","All","All","1.7","258.0","Crude Rate"
"Utah","2022-23","2023-02-18","0-17 years (Children)","All","All","3.7","256.3","Crude Rate"
"Utah","2022-23","2023-02-11","0-17 years (Children)","All","All","2.7","252.6","Crude Rate"
"Utah","2022-23","2023-02-04","0-17 years (Children)","All","All","1.3","249.9","Crude Rate"
"Utah","2022-23","2023-01-28","0-17 years (Children)","All","All","2.0","248.6","Crude Rate"
"Utah","2022-23","2023-01-21","0-17 years (Children)","All","All","3.7","246.6","Crude Rate"
"Utah","2022-23","2023-01-14","0-17 years (Children)","All","All","7.4","242.9","Crude Rate"
"Utah","2022-23","2023-01-07","0-17 years (Children)","All","All","6.4","235.4","Crude Rate"
"Utah","2022-23","2022-12-31","0-17 years (Children)","All","All","14.8","229.0","Crude Rate"
"Utah","2022-23","2022-12-24","0-17 years (Children)","All","All","9.1","214.2","Crude Rate"
"Utah","2022-23","2022-12-17","0-17 years (Children)","All","All","15.8","205.1","Crude Rate"
"Utah","2022-23","2022-12-10","0-17 years (Children)","All","All","24.9","189.3","Crude Rate"
"Utah","2022-23","2022-12-03","0-17 years (Children)","All","All","31.7","164.4","Crude Rate"
"Utah","2022-23","2022-11-26","0-17 years (Children)","All","All","35.4","132.7","Crude Rate"
"Utah","2022-23","2022-11-19","0-17 years (Children)","All","All","25.9","97.3","Crude Rate"
"Utah","2022-23","2022-11-12","0-17 years (Children)","All","All","27.6","71.4","Crude Rate"
"Utah","2022-23","2022-11-05","0-17 years (Children)","All","All","19.5","43.8","Crude Rate"
"Utah","2022-23","2022-10-29","0-17 years (Children)","All","All","11.1","24.3","Crude Rate"
"Utah","2022-23","2022-10-22","0-17 years (Children)","All","All","6.1","13.1","Crude Rate"
"Utah","2022-23","2022-10-15","0-17 years (Children)","All","All","4.0","7.1","Crude Rate"
"Utah","2022-23","2022-10-08","0-17 years (Children)","All","All","3.0","3.0","Crude Rate"
"Utah","2022-23","2023-09-30","≥75 years","All","All","0.0","93.3","Crude Rate"
"Utah","2022-23","2023-09-23","≥75 years","All","All","0.0","93.3","Crude Rate"
"Utah","2022-23","2023-09-16","≥75 years","All","All","0.0","93.3","Crude Rate"
"Utah","2022-23","2023-09-09","≥75 years","All","All","0.0","93.3","Crude Rate"
"Utah","2022-23","2023-09-02","≥75 years","All","All","0.0","93.3","Crude Rate"
"Utah","2022-23","2023-08-26","≥75 years","All","All","0.0","93.3","Crude Rate"
"Utah","2022-23","2023-08-19","≥75 years","All","All","0.0","93.3","Crude Rate"
"Utah","2022-23","2023-08-12","≥75 years","All","All","0.0","93.3","Crude Rate"
"Utah","2022-23","2023-08-05","≥75 years","All","All","0.0","93.3","Crude Rate"
"Utah","2022-23","2023-07-29","≥75 years","All","All","0.0","93.3","Crude Rate"
