"State","Season","Week ending date","Age Category","Sex","Race","Rate Type","Weekly Rate","Cumulative Rate"
"MD","2020-21","2021-05-22","18-29 years","All","All","Observed","3.0","159.2"
"MD","2020-21","2021-05-15","18-29 years","All","All","Observed","3.7","156.2"
"MD","2020-21","2021-05-08","18-29 years","All","All","Observed","4.9","152.5"
"MD","2020-21","2021-05-01","18-29 years","All","All","Observed","5.6","147.6"
"MD","2020-21","2021-04-24","18-29 years","All","All","Observed","5.1","142.0"
"MD","2020-21","2021-04-17","18-29 years","All","All","Observed","7.1","136.9"
"MD","2020-21","2021-04-10","18-29 years","All","All","Observed","8.3","129.8"
"MD","2020-21","2021-04-03","18-29 years","All","All","Observed","6.7","121.5"
"MD","2020-21","2021-03-27","18-29 years","All","All","Observed","5.7","114.7"
"MD","2020-21","2021-03-20","18-29 years","All","All","Observed","3.4","109.0"
"MD","2020-21","2021-03-13","18-29 years","All","All","Observed","3.4","105.7"
"MD","2020-21","2021-03-06","18-29 years","All","All","Observed","2.8","102.3"
"MD","2020-21","2021-02-27","18-29 years","All","All","Observed","4.0","99.5"
"MD","2020-21","2021-02-20","18-29 years","All","All","Observed","3.9","95.5"
"MD","2020-21","2021-02-13","18-29 years","All","All","Observed","3.1","91.6"
"MD","2020-21","2021-02-06","18-29 years","All","All","Observed","5.0","88.5"
"MD","2020-21","2021-01-30","18-29 years","All","All","Observed","4.2","83.5"
"MD","2020-21","2021-01-23","18-29 years","All","All","Observed","5.2","79.3"
"MD","2020-21","2021-01-16","18-29 years","All","All","Observed","4.7","74.1"
"MD","2020-21","2021-01-09","18-29 years","All","All","Observed","7.1","69.4"
"MD","2020-21","2021-01-02","18-29 years","All","All","Observed","6.4","62.3"
"MD","2020-21","2020-12-26","18-29 years","All","All","Observed","5.9","55.9"
"MD","2020-21","2020-12-19","18-29 years","All","All","Observed","6.2","50.0"
"MD","2020-21","2020-12-12","18-29 years","All","All","Observed","6.2","43.8"
"MD","2020-21","2020-12-05","18-29 years","All","All","Observed","5.8","37.6"
"MD","2020-21","2020-11-28","18-29 years","All","All","Observed","6.3","31.8"
"MD","2020-21","2020-11-21","18-29 years","All","All","Observed","5.8","25.5"
"MD","2020-21","2020-11-14","18-29 years","All","All","Observed","3.6","19.7"
"MD","2020-21","2020-11-07","18-29 years","All","All","Observed","3.9","16.1"
"MD","2020-21","2020-10-31","18-29 years","All","All","Observed","3.0","12.2"
"MD","2020-21","2020-10-24","18-29 years","All","All","Observed","2.4","9.2"
"MD","2020-21","2020-10-17","18-29 years","All","All","Observed","2.4","6.8"
"MD","2020-21","2020-10-10","18-29 years","All","All","Observed","2.2","4.4"
"MD","2020-21","2020-10-03","18-29 years","All","All","Observed","2.3","2.3"
"MD","2020-21","2021-10-02","12-17 years","All","All","Observed","0.7","54.8"
"MD","2020-21","2021-09-25","12-17 years","All","All","Observed","1.3","54.1"
"MD","2020-21","2021-09-18","12-17 years","All","All","Observed","1.3","52.8"
"MD","2020-21","2021-09-11","12-17 years","All","All","Observed","1.1","51.5"
"MD","2020-21","2021-09-04","12-17 years","All","All","Observed","1.1","50.4"
"MD","2020-21","2021-08-28","12-17 years","All","All","Observed","2.0","49.3"
"MD","2020-21","2021-08-21","12-17 years","All","All","Observed","2.0","47.3"
"MD","2020-21","2021-08-14","12-17 years","All","All","Observed","1.8","45.3"
"MD","2020-21","2021-08-07","12-17 years","All","All","Observed","0.9","43.5"
"MD","2020-21","2021-07-31","12-17 years","All","All","Observed","0.9","42.7"
"MD","2020-21","2021-07-24","12-17 years","All","All","Observed","0.2","41.8"
"MD","2020-21","2021-07-17","12-17 years","All","All","Observed","0.0","41.6"
"MD","2020-21","2021-07-10","12-17 years","All","All","Observed","0.0","41.6"
"MD","2020-21","2021-07-03","12-17 years","All","All","Observed","0.2","41.6"
"MD","2020-21","2021-06-26","12-17 years","All","All","Observed","0.0","41.3"
"MD","2020-21","2021-06-19","12-17 years","All","All","Observed","0.2","41.3"
"MD","2020-21","2021-06-12","12-17 years","All","All","Observed","0.4","41.1"
"MD","2020-21","2021-06-05","12-17 years","All","All","Observed","0.9","40.7"
"MD","2020-21","2021-05-29","12-17 years","All","All","Observed","0.4","39.8"
"MD","2020-21","2021-05-22","12-17 years","All","All","Observed","0.9","39.4"
"MD","2020-21","2021-05-15","12-17 years","All","All","Observed","0.9","38.5"
"MD","2020-21","2021-05-08","12-17 years","All","All","Observed","1.5","37.6"
"MD","2020-21","2021-05-01","12-17 years","All","All","Observed","1.3","36.1"
"MD","2020-21","2021-04-24","12-17 years","All","All","Observed","1.1","34.7"
"MD","2020-21","2021-04-17","12-17 years","All","All","Observed","2.2","33.6"
"MD","2020-21","2021-04-10","12-17 years","All","All","Observed","2.4","31.4"
"MD","2020-21","2021-04-03","12-17 years","All","All","Observed","1.8","29.0"
"MD","2020-21","2021-03-27","12-17 years","All","All","Observed","0.4","27.3"
"MD","2020-21","2021-03-20","12-17 years","All","All","Observed","1.8","26.8"
"MD","2020-21","2021-03-13","12-17 years","All","All","Observed","0.4","25.1"
"MD","2020-21","2021-03-06","12-17 years","All","All","Observed","0.9","24.6"
"MD","2020-21","2021-02-27","12-17 years","All","All","Observed","1.5","23.8"
"MD","2020-21","2021-02-20","12-17 years","All","All","Observed","1.3","22.2"
"MD","2020-21","2021-02-13","12-17 years","All","All","Observed","0.9","20.9"
"MD","2020-21","2021-02-06","12-17 years","All","All","Observed","0.7","20.0"
"MD","2020-21","2021-01-30","12-17 years","All","All","Observed","1.1","19.4"
"MD","2020-21","2021-01-23","12-17 years","All","All","Observed","0.2","18.3"
"MD","2020-21","2021-01-16","12-17 years","All","All","Observed","2.0","18.0"
"MD","2020-21","2021-01-09","12-17 years","All","All","Observed","2.0","16.1"
"MD","2020-21","2021-01-02","12-17 years","All","All","Observed","1.1","14.1"
"MD","2020-21","2020-12-26","12-17 years","All","All","Observed","2.0","13.0"
"MD","2020-21","2020-12-19","12-17 years","All","All","Observed","1.1","11.0"
"MD","2020-21","2020-12-12","12-17 years","All","All","Observed","0.7","9.9"
"MD","2020-21","2020-12-05","12-17 years","All","All","Observed","0.9","9.2"
"MD","2020-21","2020-11-28","12-17 years","All","All","Observed","1.5","8.4"
"MD","2020-21","2020-11-21","12-17 years","All","All","Observed","1.1","6.8"
"MD","2020-21","2020-11-14","12-17 years","All","All","Observed","1.8","5.7"
"MD","2020-21","2020-11-07","12-17 years","All","All","Observed","1.3","4.0"
"MD","2020-21","2020-10-31","12-17 years","All","All","Observed","0.7","2.6"
"MD","2020-21","2020-10-24","12-17 years","All","All","Observed","0.9","2.0"
"MD","2020-21","2020-10-17","12-17 years","All","All","Observed","0.0","1.1"
"MD","2020-21","2020-10-10","12-17 years","All","All","Observed","0.7","1.1"
"MD","2020-21","2020-10-03","12-17 years","All","All","Observed","0.4","0.4"
"MD","2020-21","2021-10-02","5-11 years","All","All","Observed","0.2","26.3"
"MD","2020-21","2021-09-25","5-11 years","All","All","Observed","0.6","26.1"
"MD","2020-21","2021-09-18","5-11 years","All","All","Observed","1.3","25.6"
"MD","2020-21","2021-09-11","5-11 years","All","All","Observed","1.2","24.2"
"MD","2020-21","2021-09-04","5-11 years","All","All","Observed","1.0","23.1"
"MD","2020-21","2021-08-28","5-11 years","All","All","Observed","0.8","22.1"
"MD","2020-21","2021-08-21","5-11 years","All","All","Observed","1.0","21.3"
"MD","2020-21","2021-08-14","5-11 years","All","All","Observed","0.0","20.4"
"MD","2020-21","2021-08-07","5-11 years","All","All","Observed","0.2","20.4"
"MD","2020-21","2021-07-31","5-11 years","All","All","Observed","0.4","20.2"
"MD","2020-21","2021-07-24","5-11 years","All","All","Observed","0.0","19.8"
"MD","2020-21","2021-07-17","5-11 years","All","All","Observed","0.0","19.8"
"MD","2020-21","2021-07-10","5-11 years","All","All","Observed","0.0","19.8"
"MD","2020-21","2021-07-03","5-11 years","All","All","Observed","0.2","19.8"
"MD","2020-21","2021-06-26","5-11 years","All","All","Observed","0.6","19.6"
"MD","2020-21","2021-06-19","5-11 years","All","All","Observed","0.2","19.0"
"MD","2020-21","2021-06-12","5-11 years","All","All","Observed","0.0","18.8"
"MD","2020-21","2021-06-05","5-11 years","All","All","Observed","0.8","18.8"
"MD","2020-21","2021-05-29","5-11 years","All","All","Observed","0.6","18.1"
"MD","2020-21","2021-05-22","5-11 years","All","All","Observed","0.2","17.5"
"MD","2020-21","2021-05-15","5-11 years","All","All","Observed","0.2","17.3"
"MD","2020-21","2021-05-08","5-11 years","All","All","Observed","0.8","17.1"
"MD","2020-21","2021-05-01","5-11 years","All","All","Observed","0.2","16.3"
"MD","2020-21","2021-04-24","5-11 years","All","All","Observed","0.8","16.1"
"MD","2020-21","2021-04-17","5-11 years","All","All","Observed","0.6","15.4"
"MD","2020-21","2021-04-10","5-11 years","All","All","Observed","0.6","14.8"
"MD","2020-21","2021-04-03","5-11 years","All","All","Observed","1.0","14.2"
"MD","2020-21","2021-03-27","5-11 years","All","All","Observed","1.0","13.3"
"MD","2020-21","2021-03-20","5-11 years","All","All","Observed","0.4","12.3"
"MD","2020-21","2021-03-13","5-11 years","All","All","Observed","0.2","11.9"
"MD","2020-21","2021-03-06","5-11 years","All","All","Observed","0.2","11.7"
"MD","2020-21","2021-02-27","5-11 years","All","All","Observed","0.2","11.5"
"MD","2020-21","2021-02-20","5-11 years","All","All","Observed","0.6","11.3"
"MD","2020-21","2021-02-13","5-11 years","All","All","Observed","0.4","10.8"
"MD","2020-21","2021-02-06","5-11 years","All","All","Observed","0.4","10.4"
"MD","2020-21","2021-01-30","5-11 years","All","All","Observed","1.3","10.0"
"MD","2020-21","2021-01-23","5-11 years","All","All","Observed","1.0","8.6"
"MD","2020-21","2021-01-16","5-11 years","All","All","Observed","0.6","7.7"
"MD","2020-21","2021-01-09","5-11 years","All","All","Observed","1.0","7.1"
"MD","2020-21","2021-01-02","5-11 years","All","All","Observed","1.0","6.1"
"MD","2020-21","2020-12-26","5-11 years","All","All","Observed","0.6","5.2"
"MD","2020-21","2020-12-19","5-11 years","All","All","Observed","0.6","4.6"
"MD","2020-21","2020-12-12","5-11 years","All","All","Observed","0.4","4.0"
"MD","2020-21","2020-12-05","5-11 years","All","All","Observed","0.2","3.7"
"MD","2020-21","2020-11-28","5-11 years","All","All","Observed","0.4","3.5"
"MD","2020-21","2020-11-21","5-11 years","All","All","Observed","1.0","3.1"
"MD","2020-21","2020-11-14","5-11 years","All","All","Observed","0.8","2.1"
"MD","2020-21","2020-11-07","5-11 years","All","All","Observed","0.2","1.3"
"MD","2020-21","2020-10-31","5-11 years","All","All","Observed","0.2","1.2"
"MD","2020-21","2020-10-24","5-11 years","All","All","Observed","0.4","1.0"
"MD","2020-21","2020-10-17","5-11 years","All","All","Observed","0.4","0.6"
"MD","2020-21","2020-10-10","5-11 years","All","All","Observed","0.2","0.2"
"MD","2020-21","2020-10-03","5-11 years","All","All","Observed","0.0","0.0"
"MD","2020-21","2021-10-02","2-4 years","All","All","Observed","0.9","38.9"
"MD","2020-21","2021-09-25","2-4 years","All","All","Observed","1.4","38.0"
"MD","2020-21","2021-09-18","2-4 years","All","All","Observed","1.4","36.6"
"MD","2020-21","2021-09-11","2-4 years","All","All","Observed","1.8","35.2"
"MD","2020-21","2021-09-04","2-4 years","All","All","Observed","1.4","33.4"
"MD","2020-21","2021-08-28","2-4 years","All","All","Observed","2.3","32.0"
"MD","2020-21","2021-08-21","2-4 years","All","All","Observed","0.5","29.7"
"MD","2020-21","2021-08-14","2-4 years","All","All","Observed","1.8","29.3"
"MD","2020-21","2021-08-07","2-4 years","All","All","Observed","0.5","27.5"
"MD","2020-21","2021-07-31","2-4 years","All","All","Observed","0.5","27.0"
"MD","2020-21","2021-07-24","2-4 years","All","All","Observed","0.0","26.5"
"MD","2020-21","2021-07-17","2-4 years","All","All","Observed","0.0","26.5"
"MD","2020-21","2021-07-10","2-4 years","All","All","Observed","0.0","26.5"
"MD","2020-21","2021-07-03","2-4 years","All","All","Observed","0.5","26.5"
"MD","2020-21","2021-06-26","2-4 years","All","All","Observed","0.0","26.1"
"MD","2020-21","2021-06-19","2-4 years","All","All","Observed","0.0","26.1"
"MD","2020-21","2021-06-12","2-4 years","All","All","Observed","0.5","26.1"
"MD","2020-21","2021-06-05","2-4 years","All","All","Observed","0.0","25.6"
"MD","2020-21","2021-05-29","2-4 years","All","All","Observed","0.5","25.6"
"MD","2020-21","2021-05-22","2-4 years","All","All","Observed","0.0","25.2"
"MD","2020-21","2021-05-15","2-4 years","All","All","Observed","0.9","25.2"
"MD","2020-21","2021-05-08","2-4 years","All","All","Observed","1.4","24.3"
"MD","2020-21","2021-05-01","2-4 years","All","All","Observed","0.9","22.9"
"MD","2020-21","2021-04-24","2-4 years","All","All","Observed","0.0","22.0"
"MD","2020-21","2021-04-17","2-4 years","All","All","Observed","0.5","22.0"
"MD","2020-21","2021-04-10","2-4 years","All","All","Observed","0.5","21.5"
"MD","2020-21","2021-04-03","2-4 years","All","All","Observed","1.4","21.1"
"MD","2020-21","2021-03-27","2-4 years","All","All","Observed","0.5","19.7"
"MD","2020-21","2021-03-20","2-4 years","All","All","Observed","1.4","19.2"
"MD","2020-21","2021-03-13","2-4 years","All","All","Observed","0.5","17.8"
"MD","2020-21","2021-03-06","2-4 years","All","All","Observed","0.9","17.4"
"MD","2020-21","2021-02-27","2-4 years","All","All","Observed","0.9","16.5"
"MD","2020-21","2021-02-20","2-4 years","All","All","Observed","0.0","15.6"
"MD","2020-21","2021-02-13","2-4 years","All","All","Observed","0.5","15.6"
"MD","2020-21","2021-02-06","2-4 years","All","All","Observed","0.9","15.1"
"MD","2020-21","2021-01-30","2-4 years","All","All","Observed","2.3","14.2"
"MD","2020-21","2021-01-23","2-4 years","All","All","Observed","1.8","11.9"
"MD","2020-21","2021-01-16","2-4 years","All","All","Observed","0.9","10.1"
"MD","2020-21","2021-01-09","2-4 years","All","All","Observed","0.5","9.2"
"MD","2020-21","2021-01-02","2-4 years","All","All","Observed","0.9","8.7"
"MD","2020-21","2020-12-26","2-4 years","All","All","Observed","0.5","7.8"
"MD","2020-21","2020-12-19","2-4 years","All","All","Observed","1.4","7.3"
"MD","2020-21","2020-12-12","2-4 years","All","All","Observed","0.9","5.9"
"MD","2020-21","2020-12-05","2-4 years","All","All","Observed","1.4","5.0"
"MD","2020-21","2020-11-28","2-4 years","All","All","Observed","0.5","3.7"
"MD","2020-21","2020-11-21","2-4 years","All","All","Observed","0.9","3.2"
"MD","2020-21","2020-11-14","2-4 years","All","All","Observed","0.9","2.3"
"MD","2020-21","2020-11-07","2-4 years","All","All","Observed","0.0","1.4"
"MD","2020-21","2020-10-31","2-4 years","All","All","Observed","0.0","1.4"
"MD","2020-21","2020-10-24","2-4 years","All","All","Observed","0.5","1.4"
"MD","2020-21","2020-10-17","2-4 years","All","All","Observed","0.0","0.9"
"MD","2020-21","2020-10-10","2-4 years","All","All","Observed","0.9","0.9"
"MD","2020-21","2020-10-03","2-4 years","All","All","Observed","0.0","0.0"
"MD","2020-21","2021-10-02","1-<2 years","All","All","Observed","1.4","66.4"
"MD","2020-21","2021-09-25","1-<2 years","All","All","Observed","1.4","65.0"
"MD","2020-21","2021-09-18","1-<2 years","All","All","Observed","2.8","63.6"
"MD","2020-21","2021-09-11","1-<2 years","All","All","Observed","4.2","60.7"
"MD","2020-21","2021-09-04","1-<2 years","All","All","Observed","2.8","56.5"
"MD","2020-21","2021-08-28","1-<2 years","All","All","Observed","2.8","53.7"
"MD","2020-21","2021-08-21","1-<2 years","All","All","Observed","2.8","50.9"
"MD","2020-21","2021-08-14","1-<2 years","All","All","Observed","2.8","48.0"
"MD","2020-21","2021-08-07","1-<2 years","All","All","Observed","0.0","45.2"
"MD","2020-21","2021-07-31","1-<2 years","All","All","Observed","0.0","45.2"
"MD","2020-21","2021-07-24","1-<2 years","All","All","Observed","1.4","45.2"
"MD","2020-21","2021-07-17","1-<2 years","All","All","Observed","0.0","43.8"
"MD","2020-21","2021-07-10","1-<2 years","All","All","Observed","0.0","43.8"
"MD","2020-21","2021-07-03","1-<2 years","All","All","Observed","0.0","43.8"
"MD","2020-21","2021-06-26","1-<2 years","All","All","Observed","0.0","43.8"
"MD","2020-21","2021-06-19","1-<2 years","All","All","Observed","0.0","43.8"
"MD","2020-21","2021-06-12","1-<2 years","All","All","Observed","1.4","43.8"
"MD","2020-21","2021-06-05","1-<2 years","All","All","Observed","1.4","42.4"
"MD","2020-21","2021-05-29","1-<2 years","All","All","Observed","0.0","41.0"
"MD","2020-21","2021-05-22","1-<2 years","All","All","Observed","0.0","41.0"
"MD","2020-21","2021-05-15","1-<2 years","All","All","Observed","0.0","41.0"
"MD","2020-21","2021-05-08","1-<2 years","All","All","Observed","0.0","41.0"
"MD","2020-21","2021-05-01","1-<2 years","All","All","Observed","1.4","41.0"
"MD","2020-21","2021-04-24","1-<2 years","All","All","Observed","1.4","39.6"
"MD","2020-21","2021-04-17","1-<2 years","All","All","Observed","0.0","38.1"
"MD","2020-21","2021-04-10","1-<2 years","All","All","Observed","2.8","38.1"
"MD","2020-21","2021-04-03","1-<2 years","All","All","Observed","1.4","35.3"
"MD","2020-21","2021-03-27","1-<2 years","All","All","Observed","0.0","33.9"
